pcp_rate09,pcp_rate10,pcp_rate11,pcp_rate12,pcp_rate13,pcp_rate14,pcp_rate15,pcp_rate16,pcp_rate17,fips,county
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,08123,Weld County
28.7,28.7,28.7,28.7,28.7,27.2,27.2,28.7,28.7,08125,Yuma County
24.3,24.3,28.6,28.6,28.3,28.3,28.3,28.3,28.3,09000,Connecticut
21.9,21.9,28,28,28,28,28,27.7,27.7,09001,Fairfield County
23.1,23.1,28.3,28.3,27.7,27.7,27.7,27.7,27.7,09003,Hartford County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,09005,Litchfield County
28,28,28.7,28.7,28.7,28.7,28.7,28.7,28.7,09007,Middlesex County
20.7,20.7,28,28,27.7,27.7,27.7,28,28,09009,New Haven County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,09011,New London County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,09013,Tolland County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,09015,Windham County
28.6,28.6,28.7,28.7,28.7,28.7,28.7,28.7,28.7,10000,Delaware
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,10001,Kent County
27.2,27.2,28.6,28.6,28.7,28.3,28.6,28.6,28.6,10003,New Castle County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,10005,Sussex County
12.6,12.6,25.3,25.3,25.3,25.3,25.3,25.3,24.3,11000,District of Columbia
12.6,12.6,25.3,25.3,25.3,25.3,25.3,25.3,24.3,11001,District of Columbia
28.6,28.6,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12000,Florida
12.6,12.6,21.9,21.9,21.9,20.7,20.7,20.7,20.7,12001,Alachua County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12003,Baker County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12005,Bay County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12007,Bradford County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12009,Brevard County
28.6,28.6,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12011,Broward County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12013,Calhoun County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12015,Charlotte County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12017,Citrus County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12019,Clay County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12021,Collier County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12023,Columbia County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12027,DeSoto County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12029,Dixie County
26.6,26.6,28.6,28.6,28.3,28.3,28.3,28.3,28.3,12031,Duval County
28.6,28.6,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12033,Escambia County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12035,Flagler County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12037,Franklin County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12039,Gadsden County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12041,Gilchrist County
0,0,28.7,28.7,NA,NA,NA,NA,28.7,12043,Glades County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12045,Gulf County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12047,Hamilton County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12049,Hardee County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12051,Hendry County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12053,Hernando County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12055,Highlands County
27.2,27.2,28.7,28.7,28.7,28.6,28.3,28.3,28.6,12057,Hillsborough County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12059,Holmes County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12061,Indian River County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12063,Jackson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12065,Jefferson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12067,Lafayette County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12069,Lake County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12071,Lee County
26.6,26.6,28.7,28.7,28.7,28.6,28.6,28.6,28.3,12073,Leon County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12075,Levy County
0,0,NA,NA,NA,NA,NA,NA,NA,12077,Liberty County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12079,Madison County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12081,Manatee County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12083,Marion County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12085,Martin County
25.9,25.9,28.7,28.7,28.7,28.6,28.6,28.6,28.6,12086,Miami-Dade County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12087,Monroe County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12089,Nassau County
27.7,27.7,28.7,28.7,28.7,28.7,28.7,28.6,28.7,12091,Okaloosa County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12093,Okeechobee County
27.7,27.7,28.7,28.7,28.7,28.6,28.6,28.6,28.6,12095,Orange County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12097,Osceola County
28.3,28.3,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12099,Palm Beach County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12101,Pasco County
27.7,27.7,28,28,28.3,28,28,27.7,28,12103,Pinellas County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12105,Polk County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12107,Putnam County
27.7,27.7,28.3,28.3,28.3,28.3,27.7,28,27.2,12109,St. Johns County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12111,St. Lucie County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12113,Santa Rosa County
28,28,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12115,Sarasota County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12117,Seminole County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12119,Sumter County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12121,Suwannee County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12123,Taylor County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12125,Union County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12127,Volusia County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12129,Wakulla County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12131,Walton County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,12133,Washington County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13000,Georgia
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13001,Appling County
0,0,NA,NA,NA,NA,NA,NA,NA,13003,Atkinson County
26.6,26.6,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13005,Bacon County
0,0,NA,NA,NA,NA,NA,NA,NA,13007,Baker County
27.7,27.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13009,Baldwin County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13011,Banks County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13013,Barrow County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13015,Bartow County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13017,Ben Hill County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13019,Berrien County
16.9,16.9,26.6,25.3,25.3,24.3,24.3,23.1,23.1,13021,Bibb County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13023,Bleckley County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13025,Brantley County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13027,Brooks County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.6,13029,Bryan County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13031,Bulloch County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13033,Burke County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13035,Butts County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13037,Calhoun County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13039,Camden County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13043,Candler County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13045,Carroll County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13047,Catoosa County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13049,Charlton County
23.1,23.1,28.3,28.3,28.6,28.3,28.3,28,28,13051,Chatham County
28.7,28.7,28.7,27.7,28.7,28.7,28.7,28.7,28.7,13053,Chattahoochee County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13055,Chattooga County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13057,Cherokee County
28,28,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13059,Clarke County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13061,Clay County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13063,Clayton County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13065,Clinch County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13067,Cobb County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13069,Coffee County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13071,Colquitt County
19.1,19.1,25.3,24.3,25.3,25.3,25.3,25.3,25.9,13073,Columbia County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13075,Cook County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13077,Coweta County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13079,Crawford County
28.7,28.7,28.7,28.7,28.3,28.7,28.7,28.7,28.7,13081,Crisp County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13083,Dade County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13085,Dawson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13087,Decatur County
24.3,24.3,27.7,26.6,26.6,25.9,25.9,26.6,25.9,13089,DeKalb County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13091,Dodge County
28.7,28.7,NA,28.7,NA,NA,28.7,28.7,28.7,13093,Dooly County
25.3,25.3,28,28.6,28,27.7,27.7,28,28.6,13095,Dougherty County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13097,Douglas County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13099,Early County
0,0,NA,NA,NA,NA,NA,NA,NA,13101,Echols County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13103,Effingham County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13105,Elbert County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13107,Emanuel County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13109,Evans County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13111,Fannin County
23.1,23.1,25.9,25.9,25.3,25.9,25.3,25.9,25.9,13113,Fayette County
20.7,20.7,25.3,24.3,23.1,24.3,24.3,23.1,23.1,13115,Floyd County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13117,Forsyth County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13119,Franklin County
23.1,23.1,25.9,27.2,27.2,26.6,25.9,25.9,25.9,13121,Fulton County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13123,Gilmer County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13125,Glascock County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13127,Glynn County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13129,Gordon County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13131,Grady County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13133,Greene County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13135,Gwinnett County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13137,Habersham County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13139,Hall County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13141,Hancock County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13143,Haralson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13145,Harris County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13147,Hart County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13149,Heard County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13151,Henry County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13153,Houston County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13155,Irwin County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13157,Jackson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13159,Jasper County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13161,Jeff Davis County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13163,Jefferson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13165,Jenkins County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13167,Johnson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13169,Jones County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13171,Lamar County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13173,Lanier County
25.9,25.9,26.6,27.2,26.6,26.6,26.6,28.3,28.6,13175,Laurens County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13177,Lee County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13179,Liberty County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13181,Lincoln County
0,0,NA,NA,NA,NA,NA,NA,NA,13183,Long County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13185,Lowndes County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13187,Lumpkin County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13189,McDuffie County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13191,McIntosh County
28.7,28.7,28.7,NA,28.7,28.7,28.7,28.7,28.7,13193,Macon County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13195,Madison County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13197,Marion County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13199,Meriwether County
27.2,27.2,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13201,Miller County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13205,Mitchell County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13207,Monroe County
28.7,28.7,NA,NA,NA,NA,NA,NA,NA,13209,Montgomery County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13211,Morgan County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13213,Murray County
25.9,25.9,26.6,27.7,28,27.7,27.7,26.6,26.6,13215,Muscogee County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13217,Newton County
27.2,27.2,27.2,27.7,25.3,24.3,25.9,23.1,21.9,13219,Oconee County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13221,Oglethorpe County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13223,Paulding County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13225,Peach County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13227,Pickens County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13229,Pierce County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13231,Pike County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13233,Polk County
23.1,23.1,28.3,28.3,28.7,28.7,28.7,28.7,28.7,13235,Pulaski County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13237,Putnam County
0,0,NA,NA,NA,NA,NA,NA,NA,13239,Quitman County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13241,Rabun County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13243,Randolph County
21.9,21.9,28.7,28.7,28.7,28,27.2,27.7,27.7,13245,Richmond County
28,28,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13247,Rockdale County
28.7,28.7,NA,NA,NA,NA,NA,NA,NA,13249,Schley County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13251,Screven County
25.9,25.9,25.3,26.6,25.3,26.6,26.6,23.1,23.1,13253,Seminole County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13255,Spalding County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13257,Stephens County
28.7,28.7,28.7,28.3,28.6,28.7,28.7,28.7,28.7,13259,Stewart County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13261,Sumter County
0,0,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13263,Talbot County
0,0,0,0,0,0,0,0,0,13265,Taliaferro County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13267,Tattnall County
28.7,28.7,NA,NA,NA,NA,NA,NA,NA,13269,Taylor County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13271,Telfair County
28.7,28.7,28.7,NA,28.7,NA,NA,NA,NA,13273,Terrell County
27.7,27.7,28,28.6,28,27.7,27.7,27.7,27.7,13275,Thomas County
26.6,26.6,28,28.3,28.3,26.6,25.9,26.6,27.7,13277,Tift County
25.9,25.9,28.7,28.6,27.7,27.2,28,27.7,27.7,13279,Toombs County
28.7,28.7,28.3,28.3,28.3,28.3,28,28,28,13281,Towns County
28.7,28.7,NA,NA,NA,NA,NA,NA,NA,13283,Treutlen County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13285,Troup County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13287,Turner County
28.7,28.7,28.7,28.7,NA,NA,NA,NA,NA,13289,Twiggs County
28.3,28.3,28,27.2,27.2,27.2,27.7,27.7,27.7,13291,Union County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13293,Upson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13295,Walker County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13297,Walton County
27.2,27.2,28.7,28.7,28.3,28.3,28.6,28.6,28.7,13299,Ware County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13301,Warren County
27.2,27.2,28.7,28.6,28.7,28.7,28.7,28.7,28.7,13303,Washington County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13305,Wayne County
27.7,27.7,NA,NA,NA,NA,NA,NA,NA,13307,Webster County
28.7,28.7,NA,NA,NA,28.7,NA,NA,28.7,13309,Wheeler County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13311,White County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13313,Whitfield County
0,0,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13315,Wilcox County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13317,Wilkes County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13319,Wilkinson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,13321,Worth County
25.3,25.3,28.3,28.3,28.3,28.3,28.3,28,28,15000,Hawaii
28.3,28.3,28.7,28.7,28.7,28.7,28.7,28.7,28.7,15001,Hawaii County
23.1,23.1,28,28,28.3,28,28,28,27.7,15003,Honolulu County
0,0,0,0,0,0,0,0,0,15005,Kalawao County
27.2,27.2,27.7,27.7,28.3,28.6,28.6,28.7,28.7,15007,Kauai County
28,28,28.3,28.6,28.3,28,27.7,27.7,28,15009,Maui County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16000,Idaho
27.2,27.2,28.7,28.7,28.3,28,28,28,27.7,16001,Ada County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16003,Adams County
28.3,28.3,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16005,Bannock County
26.6,26.6,28.7,28.7,28.7,28.7,28.3,28.3,28.3,16007,Bear Lake County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28,28.7,16009,Benewah County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16011,Bingham County
25.9,25.9,27.2,26.6,27.7,28,27.2,25.9,25.9,16013,Blaine County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16015,Boise County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16017,Bonner County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16019,Bonneville County
28.7,28.7,28.7,28.7,28.7,28.6,27.7,28.7,28.7,16021,Boundary County
28.7,28.7,26.6,25.9,28.7,28.7,28.7,28.7,28.7,16023,Butte County
0,0,0,0,0,0,0,0,0,16025,Camas County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16027,Canyon County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16029,Caribou County
28.7,28.7,28.7,28.7,28.6,28.7,28.7,28.7,28.7,16031,Cassia County
0,0,0,0,0,0,0,0,0,16033,Clark County
24.3,24.3,26.6,23.1,26.6,25.3,23.1,24.3,24.3,16035,Clearwater County
28.7,28.7,NA,NA,NA,NA,NA,NA,NA,16037,Custer County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16039,Elmore County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16041,Franklin County
0,0,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16043,Fremont County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16045,Gem County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16047,Gooding County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16049,Idaho County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16051,Jefferson County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16053,Jerome County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16055,Kootenai County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28,28,16057,Latah County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16059,Lemhi County
0,0,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16061,Lewis County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16063,Lincoln County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16065,Madison County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16067,Minidoka County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16069,Nez Perce County
28.7,28.7,28.7,28.7,NA,28.7,28.7,28.7,28.7,16071,Oneida County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16073,Owyhee County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16075,Payette County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16077,Power County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16079,Shoshone County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16081,Teton County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16083,Twin Falls County
19.1,19.1,20.7,19.1,16.9,16.9,14.8,19.1,19.1,16085,Valley County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,16087,Washington County
26.6,26.6,28.7,28.7,28.7,28.6,28.6,28.6,28.6,17000,Illinois
28.7,28.7,28.3,28.3,28.3,28.3,28.3,28.6,28.3,17001,Adams County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,17003,Alexander County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,17005,Bond County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,17007,Boone County
0,0,NA,NA,NA,28.7,28.7,28.7,28.7,17009,Brown County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,17011,Bureau County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,17013,Calhoun County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,17015,Carroll County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,NA,NA,17017,Cass County
23.1,23.1,28.3,28,28,28.3,28.3,27.7,28,17019,Champaign County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,17021,Christian County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,17023,Clark County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,17025,Clay County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,17027,Clinton County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,17029,Coles County
21.9,21.9,28,27.7,27.7,27.2,27.7,27.7,27.2,17031,Cook County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,17033,Crawford County
28.7,28.7,28.7,NA,28.7,28.7,NA,NA,NA,17035,Cumberland County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,17037,DeKalb County
28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,28.7,17039,De Witt County
